d_loss,epoch,g_loss,step
0.43852663040161133,9,1.6880221366882324,4499
0.41679033637046814,9,0.7648294568061829,4549
0.42965996265411377,9,1.6621131896972656,4599
0.4415009617805481,9,1.1812810897827148,4649
0.38041090965270996,10,1.2952284812927246,4699
0.4093625247478485,10,1.38374924659729,4749
0.44693344831466675,10,1.579159140586853,4799
0.4609704911708832,10,0.7520851492881775,4849
0.4219801127910614,10,0.916244387626648,4899
0.42139777541160583,10,1.9173977375030518,4949
0.41428297758102417,10,1.5036768913269043,4999
0.3820667266845703,10,1.3763538599014282,5049
0.4096737504005432,10,1.506438136100769,5099
0.4022951126098633,10,1.2578551769256592,5149
0.40368419885635376,11,1.5143043994903564,5199
0.4946821630001068,11,1.9833546876907349,5249
0.4419987201690674,11,1.0612573623657227,5299
0.4577861428260803,11,0.8842313885688782,5349
0.4173367917537689,11,0.84492027759552,5399
0.3997986316680908,11,2.0645716190338135,5449
0.5650091171264648,11,0.7058097720146179,5499
0.4068419933319092,11,1.449146032333374,5549
0.3866787850856781,11,1.2937259674072266,5599
0.493353933095932,12,1.9484835863113403,5649
0.3969672918319702,12,1.302201271057129,5699
0.507076621055603,12,2.559927463531494,5749
0.4030272960662842,12,1.3698458671569824,5799
0.4069675803184509,12,1.0573559999465942,5849
0.45792096853256226,12,1.9427218437194824,5899
0.4095633029937744,12,2.0865602493286133,5949
0.41878920793533325,12,1.5263231992721558,5999
0.4579872786998749,12,1.9512104988098145,6049
0.4000168442726135,13,1.3996386528015137,6099
0.3735995888710022,13,1.4375410079956055,6149
0.40095528960227966,13,1.6363558769226074,6199
0.40791356563568115,13,0.89996737241745,6249
0.4100733995437622,13,1.722386121749878,6299
0.3742682635784149,13,1.065892219543457,6349
0.389011949300766,13,1.617680549621582,6399
0.4288053512573242,13,0.9660176634788513,6449
0.37401458621025085,13,1.575981616973877,6499
0.4599212408065796,13,1.5175590515136719,6549
0.4490029215812683,14,1.7163223028182983,6599
0.4948289394378662,14,1.01487135887146,6649
0.4423619508743286,14,0.8047077059745789,6699
0.434237539768219,14,1.487180233001709,6749
0.39629292488098145,14,1.1972578763961792,6799
0.3858088254928589,14,1.3364102840423584,6849
0.3936518132686615,14,1.7870662212371826,6899
0.5316649675369263,14,2.112518787384033,6949
0.40218204259872437,14,1.1864891052246094,6999
0.39780884981155396,15,1.1145646572113037,7049
0.42337867617607117,15,1.4667065143585205,7099
0.4441300332546234,15,0.7204341292381287,7149
0.4191698431968689,15,1.9236459732055664,7199
0.4075653553009033,15,1.0391217470169067,7249
0.40139704942703247,15,1.5330264568328857,7299
0.44717511534690857,15,0.8360053896903992,7349
0.35969632863998413,15,1.2190983295440674,7399
0.3921318054199219,15,1.591068983078003,7449
0.44224226474761963,15,1.0049909353256226,7499
0.39155179262161255,16,1.4270967245101929,7549
0.39001986384391785,16,1.525787353515625,7599
0.38646626472473145,16,1.0291926860809326,7649
0.41451454162597656,16,1.0987837314605713,7699
0.41704320907592773,16,1.4735724925994873,7749
0.4698358178138733,16,1.0120058059692383,7799
0.3857063055038452,16,1.3142762184143066,7849
0.4282463490962982,16,1.1202218532562256,7899
0.41247880458831787,16,1.0073281526565552,7949
0.40774714946746826,17,1.7459425926208496,7999
0.38908547163009644,17,1.2088545560836792,8049
0.35192808508872986,17,1.4900567531585693,8099
0.4223269820213318,17,2.093022584915161,8149
0.44023439288139343,17,2.149595260620117,8199
0.39905208349227905,17,1.3791707754135132,8249
0.4347526431083679,17,1.0684705972671509,8299
0.40451475977897644,17,0.9297372102737427,8349
0.40575486421585083,17,1.0932738780975342,8399
0.4501773715019226,18,1.123178482055664,8449
0.41094645857810974,18,0.9589281678199768,8499
0.4039568603038788,18,0.9763637781143188,8549
0.35585880279541016,18,1.2409493923187256,8599
0.37309736013412476,18,1.127455472946167,8649
0.3789421319961548,18,1.0546704530715942,8699
0.336489200592041,18,1.520800232887268,8749
0.3326478898525238,18,2.1893393993377686,8799
0.41908085346221924,18,1.2750468254089355,8849
0.3575892448425293,18,1.3504666090011597,8899
0.3725926876068115,19,1.198155164718628,8949
0.43544137477874756,19,0.9315712451934814,8999
0.39177894592285156,19,1.6221058368682861,9049
0.37285035848617554,19,1.4592138528823853,9099
0.5073296427726746,19,2.8110098838806152,9149
0.3912418484687805,19,1.6393684148788452,9199
0.38544392585754395,19,0.9881289005279541,9249
0.3929814100265503,19,1.168588638305664,9299
0.3824250400066376,19,1.2513967752456665,9349
0.5717638731002808,20,2.5011870861053467,9399
0.36519843339920044,20,1.1501903533935547,9449
0.3981136977672577,20,1.4767427444458008,9499
0.3829501271247864,20,2.02500581741333,9549
0.35201436281204224,20,1.6911988258361816,9599
0.35607466101646423,20,1.1620979309082031,9649
0.3642600476741791,20,1.0194590091705322,9699
0.4063262343406677,20,1.8790102005004883,9749
0.44075530767440796,20,0.7932921051979065,9799
0.4555980861186981,21,2.6416234970092773,9849
0.4606146216392517,21,2.3980133533477783,9899
0.42345982789993286,21,1.0865564346313477,9949
0.4102308750152588,21,0.878748893737793,9999
0.4022907018661499,21,1.7998652458190918,10049
0.3490356206893921,21,1.770808219909668,10099
0.40092235803604126,21,1.1620876789093018,10149
0.3880341053009033,21,1.0597974061965942,10199
0.37825843691825867,21,0.8424416184425354,10249
0.33048295974731445,21,1.5761603116989136,10299
0.37170836329460144,22,1.1912511587142944,10349
0.37296491861343384,22,1.9849865436553955,10399
0.37528371810913086,22,1.2691395282745361,10449
0.41969332098960876,22,1.4588062763214111,10499
0.3679443299770355,22,1.0875616073608398,10549
0.35488057136535645,22,1.1793698072433472,10599
0.3613908886909485,22,1.2749252319335938,10649
0.3684353828430176,22,1.525404453277588,10699
0.39850229024887085,22,1.888156533241272,10749
0.3775269687175751,23,1.1459784507751465,10799
0.4151073396205902,23,1.393653392791748,10849
0.38978755474090576,23,0.9987466335296631,10899
0.37212786078453064,23,1.5113129615783691,10949
0.37934601306915283,23,1.8605637550354004,10999
0.36495885252952576,23,1.4311835765838623,11049
0.4083521366119385,23,1.7195580005645752,11099
0.4009236991405487,23,1.8048187494277954,11149
0.32196077704429626,23,1.617293119430542,11199
0.36487656831741333,23,1.3642442226409912,11249
0.4604600667953491,24,0.9801904559135437,11299
0.45973485708236694,24,0.6725423336029053,11349
0.3818274438381195,24,2.197068691253662,11399
0.3748188614845276,24,1.6284222602844238,11449
0.45143234729766846,24,0.9172728061676025,11499
0.36775392293930054,24,1.7332777976989746,11549
0.3373982906341553,24,1.732238531112671,11599
0.462677001953125,24,2.310922861099243,11649
0.35393890738487244,24,1.15425443649292,11699
0.3259507119655609,25,1.8955742120742798,11749
0.39097630977630615,25,1.2208926677703857,11799
0.35879620909690857,25,1.155550241470337,11849
0.3577668368816376,25,1.7754364013671875,11899
0.37802398204803467,25,1.4930682182312012,11949
0.3419167697429657,25,1.9377880096435547,11999
0.38909685611724854,25,1.0102664232254028,12049
0.37428802251815796,25,1.0856307744979858,12099
0.38258838653564453,25,1.151762843132019,12149
0.3208019733428955,26,1.5913140773773193,12199
0.3853858709335327,26,2.2417826652526855,12249
0.36750730872154236,26,1.5919203758239746,12299
0.32654309272766113,26,1.4279448986053467,12349
0.3200145363807678,26,1.8064939975738525,12399
0.36886268854141235,26,1.7928757667541504,12449
0.31466710567474365,26,1.6087321043014526,12499
0.36597245931625366,26,1.0675770044326782,12549
0.3291134238243103,26,1.669240951538086,12599
0.2867170572280884,26,1.5466501712799072,12649
0.43937262892723083,27,1.5978907346725464,12699
0.35605379939079285,27,1.4276108741760254,12749
0.49203383922576904,27,1.0491232872009277,12799
0.37124955654144287,27,1.4310752153396606,12849
0.3758930563926697,27,1.2470674514770508,12899
0.3747819662094116,27,1.1893575191497803,12949
0.3689694404602051,27,1.391510248184204,12999
0.3669763207435608,27,1.0501289367675781,13049
0.37629497051239014,27,1.629374623298645,13099
0.3138059973716736,28,1.5054824352264404,13149
0.4465125799179077,28,2.1362481117248535,13199
0.3607722222805023,28,1.1439950466156006,13249
0.3719595670700073,28,1.3151754140853882,13299
0.453855961561203,28,0.8687464594841003,13349
0.3525042235851288,28,1.5088772773742676,13399
0.3772503733634949,28,1.1472219228744507,13449
0.3201559782028198,28,1.7373155355453491,13499
0.3902028799057007,28,1.2011470794677734,13549
0.3666395843029022,28,1.47042715549469,13599
0.3174203634262085,29,1.6237295866012573,13649
0.32849591970443726,29,1.1688448190689087,13699
0.34383851289749146,29,1.49570631980896,13749
0.3553617596626282,29,2.099447727203369,13799
0.39715415239334106,29,1.002991795539856,13849
0.3670898675918579,29,0.9781715869903564,13899
0.30914080142974854,29,1.1919200420379639,13949
0.3331586718559265,29,1.0973916053771973,13999
0.3646444082260132,29,1.9552946090698242,14049
0.32882773876190186,30,1.750553846359253,14099
0.39696645736694336,30,1.3332663774490356,14149
0.3965391516685486,30,0.8895504474639893,14199
0.40194424986839294,30,0.8022235035896301,14249
0.3362705409526825,30,1.1684445142745972,14299
0.3906375765800476,30,1.2173807621002197,14349
0.360687792301178,30,1.3570291996002197,14399
0.36707398295402527,30,1.7841486930847168,14449
0.350397527217865,30,1.1727087497711182,14499
0.3394162654876709,31,1.1225121021270752,14549
0.36803334951400757,31,1.1496012210845947,14599
0.4550502300262451,31,2.248166084289551,14649
0.41630852222442627,31,2.0586256980895996,14699
0.34275731444358826,31,1.6028313636779785,14749
0.4160313010215759,31,1.8122320175170898,14799
0.32764047384262085,31,1.3361446857452393,14849
0.35636091232299805,31,1.2162058353424072,14899
0.34382304549217224,31,1.7266334295272827,14949
0.3788679838180542,31,1.2829042673110962,14999
0.3010670840740204,32,1.5440996885299683,15049
0.32374221086502075,32,1.9759597778320312,15099
0.32527896761894226,32,1.5643160343170166,15149
0.3851994276046753,32,1.0638363361358643,15199
0.36802420020103455,32,2.138680934906006,15249
0.38379132747650146,32,1.0515352487564087,15299
0.3373720347881317,32,1.455485463142395,15349
0.39608412981033325,32,1.3080555200576782,15399
0.3301956355571747,32,1.5064163208007812,15449
0.3626755475997925,33,1.3204408884048462,15499
0.3377419412136078,33,2.137840747833252,15549
0.3372145891189575,33,1.3476922512054443,15599
0.35579559206962585,33,1.2000644207000732,15649
0.4157908856868744,33,0.8204450607299805,15699
0.35125523805618286,33,1.143605351448059,15749
0.32472074031829834,33,1.5866526365280151,15799
0.358784556388855,33,1.6260641813278198,15849
0.3292381167411804,33,2.0208821296691895,15899
0.333472341299057,34,1.372347116470337,15949
0.3635903596878052,34,1.0189545154571533,15999
0.3261606693267822,34,1.311846375465393,16049
0.3798360824584961,34,1.0416167974472046,16099
0.3254556655883789,34,1.8055758476257324,16149
0.3715106248855591,34,2.1885626316070557,16199
0.43370532989501953,34,1.383867621421814,16249
0.3363572955131531,34,1.6010463237762451,16299
0.34070831537246704,34,1.4713704586029053,16349
0.3771664798259735,34,1.0830937623977661,16399
0.34482985734939575,35,1.0927670001983643,16449
0.364223450422287,35,1.3292078971862793,16499
0.3866260051727295,35,1.3190338611602783,16549
0.3228375315666199,35,1.6148157119750977,16599
0.3891729712486267,35,2.2912466526031494,16649
0.3736541271209717,35,1.2896499633789062,16699
0.3721606135368347,35,1.4139423370361328,16749
0.3628893792629242,35,2.2754688262939453,16799
0.3199450373649597,35,1.4523543119430542,16849
0.34915369749069214,36,0.9821369051933289,16899
0.3208545446395874,36,1.2592272758483887,16949
0.40651601552963257,36,1.1158554553985596,16999
0.34490835666656494,36,1.3329689502716064,17049
0.33640021085739136,36,1.3174198865890503,17099
0.4104674756526947,36,0.8527019619941711,17149
0.33882027864456177,36,1.1858278512954712,17199
0.3403858542442322,36,1.1226478815078735,17249
0.38214704394340515,36,1.3326563835144043,17299
0.33583128452301025,36,1.3945927619934082,17349
0.34761184453964233,37,1.8093507289886475,17399
0.31491339206695557,37,1.6517888307571411,17449
0.34047776460647583,37,1.7045276165008545,17499
0.36306071281433105,37,1.4193081855773926,17549
0.32035812735557556,37,1.320202350616455,17599
0.35084041953086853,37,1.2178728580474854,17649
0.4084092974662781,37,2.232665538787842,17699
0.3851886987686157,37,0.8476325273513794,17749
0.3904474377632141,37,0.9925685524940491,17799
0.34825488924980164,38,1.2528307437896729,17849
0.3150259554386139,38,1.4091038703918457,17899
0.2921617329120636,38,1.6201227903366089,17949
0.31880801916122437,38,1.3327977657318115,17999
0.36851221323013306,38,1.5584944486618042,18049
0.42832979559898376,38,2.262409210205078,18099
0.3428177833557129,38,1.4911842346191406,18149
0.3759245276451111,38,1.5134427547454834,18199
0.3769964873790741,38,1.3559355735778809,18249
0.325270414352417,39,1.6708428859710693,18299
0.3342616558074951,39,1.2866581678390503,18349
0.31312912702560425,39,1.471686601638794,18399
0.3484870195388794,39,1.7647480964660645,18449
0.30452871322631836,39,1.6405649185180664,18499
0.37153229117393494,39,1.0596468448638916,18549
0.31065070629119873,39,1.6359742879867554,18599
0.33690711855888367,39,1.867732048034668,18649
0.37204718589782715,39,2.535892963409424,18699
0.330360472202301,39,1.7106590270996094,18749
0.3872109651565552,40,2.230975866317749,18799
0.39699965715408325,40,1.410701870918274,18849
0.3457288444042206,40,1.2339537143707275,18899
0.31562310457229614,40,1.5724141597747803,18949
0.3682205080986023,40,1.0192549228668213,18999
0.3628179728984833,40,1.4134080410003662,19049
0.34602126479148865,40,1.612349271774292,19099
0.37825530767440796,40,1.0938551425933838,19149
0.316866934299469,40,1.8945143222808838,19199
0.36166614294052124,41,1.1698839664459229,19249
0.32143667340278625,41,1.5121729373931885,19299
0.3435586392879486,41,1.6788827180862427,19349
0.41619905829429626,41,2.5999464988708496,19399
0.36149775981903076,41,1.27594792842865,19449
0.3554080128669739,41,1.0896966457366943,19499
0.28971290588378906,41,1.7110517024993896,19549
0.3223375380039215,41,1.6643106937408447,19599
0.3125687837600708,41,1.6480834484100342,19649
0.3477019965648651,42,1.339903473854065,19699
0.3452206254005432,42,1.4245846271514893,19749
0.2925580143928528,42,1.6821541786193848,19799
0.3674698770046234,42,1.3931822776794434,19849
0.36987924575805664,42,1.2777347564697266,19899
0.3830743432044983,42,1.9115519523620605,19949
0.42907223105430603,42,2.4460806846618652,19999
0.3792385458946228,42,1.0339244604110718,20049
0.3644803762435913,42,1.9621206521987915,20099
0.36624154448509216,42,1.0435826778411865,20149
0.3440483510494232,43,1.4955692291259766,20199
0.31865203380584717,43,1.5328477621078491,20249
0.3403744101524353,43,1.901432991027832,20299
0.3129505217075348,43,1.5460505485534668,20349
0.3531057834625244,43,1.4237216711044312,20399
0.3561449646949768,43,1.240667462348938,20449
0.28660956025123596,43,1.5175328254699707,20499
0.36825451254844666,43,2.0883326530456543,20549
0.35603517293930054,43,1.4397811889648438,20599
0.41403764486312866,44,0.9345064163208008,20649
0.3567586839199066,44,1.5045742988586426,20699
0.3224833011627197,44,1.409020185470581,20749
0.3118106722831726,44,1.5381526947021484,20799
0.3220444321632385,44,1.3676029443740845,20849
0.34002697467803955,44,1.8926775455474854,20899
0.3331005871295929,44,1.6115760803222656,20949
0.3388380706310272,44,1.9054973125457764,20999
0.32455164194107056,44,1.7985351085662842,21049
0.3661317229270935,44,2.049682378768921,21099
0.3750014901161194,45,1.1542670726776123,21149
0.3005114793777466,45,1.5994675159454346,21199
0.3412819802761078,45,1.6886096000671387,21249
0.31818950176239014,45,1.8258590698242188,21299
0.33047351241111755,45,1.9538716077804565,21349
0.3388558626174927,45,1.7053122520446777,21399
0.443581759929657,45,0.8774577975273132,21449
0.28408282995224,45,1.4945135116577148,21499
0.33577823638916016,45,1.19282865524292,21549
0.37365004420280457,46,1.0910353660583496,21599
0.32851430773735046,46,1.7921936511993408,21649
0.32004314661026,46,1.3614447116851807,21699
0.3069020211696625,46,1.5572729110717773,21749
0.3120691776275635,46,1.358859896659851,21799
0.3951840102672577,46,1.28003990650177,21849
0.34678560495376587,46,1.2300924062728882,21899
0.3120511770248413,46,1.7893307209014893,21949
0.3146420121192932,46,1.7114979028701782,21999
0.3378313183784485,47,1.7175557613372803,22049
0.3535662293434143,47,1.9270451068878174,22099
0.3055197596549988,47,1.7949464321136475,22149
0.3417907655239105,47,1.3326005935668945,22199
0.3629903793334961,47,1.977359652519226,22249
0.39566895365715027,47,0.9822352528572083,22299
0.3198094069957733,47,1.5212314128875732,22349
0.41312581300735474,47,1.1646779775619507,22399
0.37377166748046875,47,1.034636378288269,22449
0.32720649242401123,47,1.6277267932891846,22499
0.3172221779823303,48,1.493865728378296,22549
0.38226017355918884,48,2.617548704147339,22599
0.3749934136867523,48,2.202098846435547,22649
0.32148563861846924,48,1.4505112171173096,22699
0.33960291743278503,48,1.7451032400131226,22749
0.41087621450424194,48,2.3874576091766357,22799
0.3249940574169159,48,1.172877550125122,22849
0.37174469232559204,48,1.6972291469573975,22899
0.3466044068336487,48,1.2773854732513428,22949
0.3787603974342346,49,1.7091225385665894,22999
0.30917441844940186,49,1.8947372436523438,23049
0.34392398595809937,49,1.386647343635559,23099
0.3566395044326782,49,1.1426880359649658,23149
0.328254759311676,49,2.196570873260498,23199
0.34521719813346863,49,1.7277871370315552,23249
0.3384155035018921,49,1.4648237228393555,23299
0.28344061970710754,49,1.5698225498199463,23349
0.2857290208339691,49,1.7748669385910034,23399
0.37193724513053894,49,1.0434181690216064,23449
